id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,variation_filters,shipping__logistic_type,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1114601780,Combo 10 Pulseras De Acero Plateado  Blanco X Mayor,756246-MLA51346092880_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1114601780-combo-10-pulseras-de-acero-plateado-blanco-x-mayor-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,3,7689.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['DIAMETER'],xd_drop_off,False,False,['MLA-chg-threshold-Feb-23'],370265196,STAL JOYAS,"['normal', 'credits_profile', 'messages_as_seller']",5_green,gold,119,2059,0.01,0.01,0.98,2178,60 days,250,60 days,0.0,0,60 days,0.0,0,60 days,0.0112,3,6,1901.11,48.35,6853,4
MLA921346348,Reloj Montreal Hombre Ml690 Digital Cronometro Alarma Luz,870084-MLA46413559899_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-921346348-reloj-montreal-hombre-ml690-digital-cronometro-alarma-luz-_JM,MLA1442,MLA-WRISTWATCHES,4,7649.0,50,1,"['loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR']",cross_docking,False,True,"['MLA-chg-threshold-Feb-23', 'self_service_in']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,1891.22,48.35,6655,6
MLA1105059273,Anillos De Plata 925 X Mayor Envio Gratis,716741-MLA47636099191_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105059273-anillos-de-plata-925-x-mayor-envio-gratis-_JM,MLA1438,MLA-RINGS,5,7799.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['MLA-chg-threshold-Feb-23'],158553534,MARTIN GROUP,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,448,6006,0.2,0.06,0.74,6454,60 days,1241,60 days,0.006,8,60 days,0.0008,1,60 days,0.0,1,6,1928.3,48.35,7126,8
MLA1309714974,Smartwatch Reloj Xiaomi Kieslect K11 Negro Oxímetro Spo2 Aod,933410-MLA53284774840_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1309714974-smartwatch-reloj-xiaomi-kieslect-k11-negro-oximetro-spo2-aod-_JM,MLA352679,MLA-SMARTWATCHES,6,14499.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['CASE_COLOR', 'WRISTBAND_COLOR', 'BEZEL_COLOR']",fulfillment,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",19009036,JFCELECTRONICA,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,6922,88308,0.03,0.01,0.96,95230,60 days,14906,60 days,0.0058,94,60 days,0.0027,41,60 days,0.0051,83,6,3584.88,48.35,7259,15
MLA1298176157,Smart Band M7 Reloj Inteligente Android Ios,696603-MLA53449472182_012023,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1298176157-smart-band-m7-reloj-inteligente-android-ios-_JM,MLA352679,MLA-SMARTWATCHES,7,6770.0,5,50,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment']","['CASE_COLOR', 'WRISTBAND_COLOR']",xd_drop_off,False,False,['fbm_in_process'],1197700489,FASTCLICKTIENDA,"['normal', 'credits_profile', 'messages_as_seller']",5_green,silver,34,170,0.06,0.0,0.94,204,60 days,88,60 days,0.0,2,60 days,0.0957,9,60 days,0.0,0,6,1128.33,0.0,7249,0
MLA1234046976,Collar Mariposa De Acero Quirurgico Bff Multicolor Cel-am,751861-MLA52370064434_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1234046976-collar-mariposa-de-acero-quirurgico-bff-multicolor-cel-am-_JM,MLA1436,MLA-NECKLACES,8,2179.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],fulfillment,False,False,"['fulfillment', 'self_service_out']",1152036830,MARAVILLO STORE,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,127,1965,0.06,0.04,0.9,2092,60 days,945,60 days,0.0049,5,60 days,0.0201,19,60 days,0.0039,4,6,538.76,48.35,7196,0
MLA898705866,Reloj Montreal Unisex Ml612 Luz Led Cronómetro Alarma,785503-MLA50815726659_072022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-898705866-reloj-montreal-unisex-ml612-luz-led-cronometro-alarma-_JM,MLA1442,MLA-WRISTWATCHES,9,8549.0,50,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'mshops_3x_campaign', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],cross_docking,False,True,"['MLA-chg-threshold-ago-22', 'self_service_in', 'mandatory_free_shipping']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,1424.83,0.0,6481,6
MLA916914789,Colgante Atlante Del Himalaya,707490-MLA49655813266_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-916914789-colgante-atlante-del-himalaya-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,10,4600.0,25,100,"['loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],149580841,ROGIMENEZ0108,"['normal', 'credits_priority_2', 'credits_profile', 'messages_as_seller']",5_green,gold,28,1201,0.03,0.0,0.97,1229,60 days,172,60 days,0.0,0,60 days,0.0476,8,60 days,0.0,0,6,1137.35,48.35,6626,9
MLA1108604835,Reloj Montreal Mujer Ml1228 Agujas Luminosas Malla Silicona,963571-MLA49352806052_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1108604835-reloj-montreal-mujer-ml1228-agujas-luminosas-malla-silicona-_JM,MLA1442,MLA-WRISTWATCHES,11,8499.0,25,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,2101.38,48.35,6808,6
MLA925649818,Reloj Inteligente Smartwatch K22 Oximetro Presion Llamadas ,920605-MLA46398089716_062021,gold_pro,https://articulo.mercadolibre.com.ar/MLA-925649818-reloj-inteligente-smartwatch-k22-oximetro-presion-llamadas-_JM,MLA352679,MLA-SMARTWATCHES,12,20499.0,50,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'shipping_guaranteed']","['CASE_COLOR', 'WRISTBAND_COLOR', 'BEZEL_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",257077964,JAZAKSHOP.COM,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,6420,97577,0.01,0.01,0.98,103997,60 days,9974,60 days,0.0078,84,60 days,0.0009,10,60 days,0.0014,15,6,3416.5,0.0,6683,5
MLA1144893874,Conjunto Cadena Con Medalla Virgen Milagrosa De Plata .,842808-MLA50517560638_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144893874-conjunto-cadena-con-medalla-virgen-milagrosa-de-plata--_JM,MLA1436,MLA-NECKLACES,13,6800.0,5,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",580066478,SIRANYANI,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,86,1150,0.0,0.0,1.0,1236,60 days,252,60 days,0.0,0,60 days,0.0141,3,60 days,0.0,1,6,1681.3,48.35,7062,2
MLA906447354,Malla Reemplazo Correa Compatible Con Mi Band 4 3 Pulsera,850376-MLA42067050856_062020,gold_special,https://articulo.mercadolibre.com.ar/MLA-906447354-malla-reemplazo-correa-compatible-con-mi-band-4-3-pulsera-_JM,MLA417313,MLA-WATCH_BANDS,14,1699.0,250,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,['self_service_in'],36028166,PIPERLANDIA,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,64,757,0.04,0.0,0.96,821,60 days,357,60 days,0.0,2,60 days,0.0367,13,60 days,0.0,0,6,420.08,48.35,6547,19
MLA700276821,Pulsera Hombre - Pulsera Cuero Genuino - Pulseras Conjunto 4 En 1 - Brazalete Hombre ,891201-MLA44027419183_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-700276821-pulsera-hombre-pulsera-cuero-genuino-pulseras-conjunto-4-en-1-brazalete-hombre-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,15,2249.99,250,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['COLOR', 'DIAMETER', 'LENGTH']",cross_docking,False,False,['self_service_in'],215976808,TT-STORE,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2677,58519,0.01,0.02,0.97,61196,60 days,10315,60 days,0.0054,60,60 days,0.0534,513,60 days,0.004,44,6,556.31,48.35,5628,6
MLA1112093475,Reloj Montreal Mujer Ml1445 100% Acero Inoxidable Calendario,744059-MLA48354162980_112021,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1112093475-reloj-montreal-mujer-ml1445-100-acero-inoxidable-calendario-_JM,MLA1442,MLA-WRISTWATCHES,16,14579.0,25,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'mshops_3x_campaign', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",216788072,RELOJESMONTREAL OFICIAL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1287,19765,0.01,0.01,0.98,21052,60 days,3268,60 days,0.01,35,60 days,0.0015,5,60 days,0.0011,4,6,2429.83,0.0,6833,6
MLA1145279440,Pulsera Para Redmi Smart Band Pro,606103-MLA50567659416_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1145279440-pulsera-para-redmi-smart-band-pro-_JM,MLA417313,MLA-WATCH_BANDS,17,1550.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['WIDTH', 'COLOR', 'WIDTH', 'COLOR', 'COLOR', 'COLOR']",xd_drop_off,False,False,['self_service_in'],268799078,GADGETS REDMI,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,251,4108,0.01,0.01,0.98,4359,60 days,268,60 days,0.0,1,60 days,0.0124,3,60 days,0.0,1,6,383.24,48.35,7065,5
MLA1148044197,Reloj Skmei 1580 Cronometro Alarma Luz Doble Hora,632297-MLA50850432278_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1148044197-reloj-skmei-1580-cronometro-alarma-luz-doble-hora-_JM,MLA1442,MLA-WRISTWATCHES,18,3705.0,5,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['STRAP_COLOR'],fulfillment,False,False,"['fulfillment', 'self_service_out']",38277719,NIEVES I,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,333,3693,0.02,0.01,0.97,4026,60 days,750,60 days,0.0083,7,60 days,0.0025,2,60 days,0.0,2,6,916.06,48.35,7087,15
MLA1124570987,Cadena Gruesa Eslabón Cubano Acero Quirúrgico Bavasa,644672-MLA49818029723_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1124570987-cadena-gruesa-eslabon-cubano-acero-quirurgico-bavasa-_JM,MLA1436,MLA-NECKLACES,19,2675.1,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],282357966,ARTICULOS WEB,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,298,3758,0.01,0.02,0.97,4056,60 days,369,60 days,0.0101,4,60 days,0.1398,53,60 days,0.0,2,6,661.42,48.35,6935,3
MLA1217038660,Combo Smartwatch D18 + Auriculares Inpods 12 ....5 Colores,731792-MLA52750771834_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1217038660-combo-smartwatch-d18-auriculares-inpods-12-5-colores-_JM,MLA352679,MLA-SMARTWATCHES,20,8440.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['WRISTBAND_COLOR'],drop_off,False,True,"['MLA-chg-threshold-Feb-23', 'mandatory_free_shipping']",21900558,LF.LAFLORIDA,"['normal', 'credits_profile', 'messages_as_seller']",5_green,gold,31,299,0.0,0.0,1.0,330,60 days,164,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,2086.79,48.35,7184,13
MLA919440226,Aritos Abridores Piedra Engarzada Perno Oro Bebe Recien Naci,881189-MLA49987233196_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-919440226-aritos-abridores-piedra-engarzada-perno-oro-bebe-recien-naci-_JM,MLA1432,MLA-EARRINGS,21,7990.0,250,1,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['COLOR'],cross_docking,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",168842572,JOYASMAYRE,"['normal', 'credits_priority_1', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,751,14051,0.02,0.0,0.98,14802,60 days,2053,60 days,0.0031,7,60 days,0.0118,23,60 days,0.0036,8,6,1975.53,48.35,6643,8
MLA1120269937,Reloj Nixon Time Teller All Black -a045001,911112-MLA48895222634_012022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1120269937-reloj-nixon-time-teller-all-black-a045001-_JM,MLA1442,MLA-WRISTWATCHES,22,41995.0,5,1,"['catalog_listing_eligible', 'certified_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",243407973,TARCOSA2,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,2970,23379,0.06,0.02,0.92,26349,60 days,4713,60 days,0.0073,39,60 days,0.0413,204,60 days,0.0024,13,6,10383.26,48.35,7029,6
MLA1121349216,Pulsera De Piedra Obsidiana Natural,731312-MLA48976367013_012022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1121349216-pulsera-de-piedra-obsidiana-natural-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,23,2199.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['DIAMETER', 'LENGTH']",xd_drop_off,False,False,['self_service_in'],666366227,RLJOYAS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,226,3995,0.06,0.0,0.94,4221,60 days,589,60 days,0.016,10,60 days,0.015,9,60 days,0.0,1,6,543.7,48.35,6912,2
MLA931473181,Reloj Inteligente Deportivo Hombre Mujer Pulsera Banda Smart,733657-MLA51506738402_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-931473181-reloj-inteligente-deportivo-hombre-mujer-pulsera-banda-smart-_JM,MLA352679,MLA-SMARTWATCHES,24,3999.0,500,500,"['loyalty_discount_eligible', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['CASE_COLOR', 'WRISTBAND_COLOR']",cross_docking,False,False,['self_service_in'],93419032,BELMOTEC,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,4756,64637,0.0,0.01,0.99,69393,60 days,13353,60 days,0.0066,94,60 days,0.0021,29,60 days,0.0035,50,6,988.75,48.35,6727,16
MLA1144435967,Collar Elegante Delicado Amor Infinito Corazon Lila 04,870321-MLA50485060313_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1144435967-collar-elegante-delicado-amor-infinito-corazon-lila-04-_JM,MLA1436,MLA-NECKLACES,25,1942.92,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['COLOR'],cross_docking,False,False,['self_service_in'],27181929,BURDAH,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1433,24613,0.03,0.03,0.94,26046,60 days,3385,60 days,0.0061,22,60 days,0.0033,11,60 days,0.0027,10,6,480.39,48.35,7060,19
MLA1139530944,Reloj Casio Mujer La-20wh Digital Cronometro Luz Led Alarma,796962-MLA53396121748_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1139530944-reloj-casio-mujer-la-20wh-digital-cronometro-luz-led-alarma-_JM,MLA1442,MLA-WRISTWATCHES,26,11999.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['BEZEL_COLOR'],cross_docking,True,True,"['self_service_in', 'mandatory_free_shipping']",47316577,PLANETAZENOK,"['normal', 'eshop', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,5612,78642,0.03,0.03,0.94,84254,60 days,11257,60 days,0.0119,144,60 days,0.0073,84,60 days,0.0032,39,6,2966.75,48.35,7032,14
MLA1152941525,Malla Correa Silicona Repuesto Para Smartwatch W26  Dt100 ,824945-MLA52004653545_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1152941525-malla-correa-silicona-repuesto-para-smartwatch-w26-dt100-_JM,MLA417313,MLA-WATCH_BANDS,27,1710.0,100,1,"['poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],fulfillment,False,False,"['fulfillment', 'self_service_out']",38277719,NIEVES I,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,333,3693,0.02,0.01,0.97,4026,60 days,750,60 days,0.0083,7,60 days,0.0025,2,60 days,0.0,2,6,422.8,48.35,7108,15
MLA1128969471,Smartwatch Dt2 Plus Reloj Inteligente Llamadas Pulsaciones,704547-MLA49600449020_042022,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1128969471-smartwatch-dt2-plus-reloj-inteligente-llamadas-pulsaciones-_JM,MLA352679,MLA-SMARTWATCHES,28,27100.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'catalog_listing_eligible', 'extended_warranty_eligible', 'immediate_payment', 'shipping_guaranteed']",['WRISTBAND_COLOR'],cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",255344164,GOUFITARGENTINA,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2306,26755,0.04,0.03,0.93,29061,60 days,2075,60 days,0.0061,14,60 days,0.0062,13,60 days,0.0053,12,6,4516.67,0.0,6964,5
MLA697323037,Brazaletes #01 Mariann Moon,945067-MLA26527115018_122017,gold_special,https://articulo.mercadolibre.com.ar/MLA-697323037-brazaletes-01-mariann-moon-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,29,2190.0,50,1,"['loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['DIAMETER', 'LENGTH', 'TONO']",xd_drop_off,False,False,['self_service_in'],75550208,MARIANN_MOON,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_active_borrower', 'messages_as_seller']",5_green,platinum,227,4500,0.01,0.01,0.98,4727,60 days,818,60 days,0.0,2,60 days,0.0024,2,60 days,0.0,1,6,541.48,48.35,5955,18
MLA897645892,Reloj Casio Original Modelo Dw-291h-1av / Local Centro,653159-MLA44104375368_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-897645892-reloj-casio-original-modelo-dw-291h-1av-local-centro-_JM,MLA1442,MLA-WRISTWATCHES,30,28000.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'BACKGROUND_COLOR']",cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",61635567,GRANIMP,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,508,6376,0.01,0.01,0.98,6884,60 days,742,60 days,0.0049,4,60 days,0.0095,7,60 days,0.0123,10,6,6923.0,48.35,6473,14
MLA907656798,Regalo P/ San Valentin Collar Y Dije Corazon Amor Con Aros ,782752-MLA53400960670_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-907656798-regalo-p-san-valentin-collar-y-dije-corazon-amor-con-aros-_JM,MLA1436,MLA-NECKLACES,31,4143.39,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],202763512,CDE STORE,"['normal', 'credits_priority_2', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,261,3065,0.05,0.03,0.92,3326,60 days,1464,60 days,0.0082,13,60 days,0.0138,20,60 days,0.0,1,6,1024.45,48.35,6556,7
